review,note
Thắc mắc thì không trả lời,0
Hàng lỗi,0
Nhug bộ lụa vải dày;nóng k jog lụa ma tien kha cao,0
Chị gọi cho em cả 10 cuộc bảo ra bưu điện lấy hộ chị hàng,0
Ko đựng dc rác,0
Chữ in kh rõ giặt là bong ngay hết,0
"Loại quần viền thể thao size hơi nhỏ hơn so với bảng tư vấn size , các mẹ bỉm nên tăng thêm 1 size khi đặt hàng",0
Áo len quá mỏng như áo len tăm mua 55k trên fb,0
Áo vải dày.Quá tuyệt so với giá,0
Dinh dưỡng cho trẻ ăn dặm mà chua quá,0
Định cho 5* nhưng shop cứ hẹn lần hẹn mòn nhưng vẫn ko thấy gửi bù cho m cái nắp,0
Mình đọc tai zin nên mới mua nhưng k đúng sự thật vì vậy đánh 1 sao cho người khác còn biết để tránh mua nhầm như mình,0
Shop giao thiếu hàng,0
Chọn size lớn qá nên mặc hơi rộng,0
Chất vẫn bị nhăn,0
Mơi mua vê chưa kiêp măt nưa .day kéo hư rôi ..,0
"Có chút ko hài lòng vì sp bị bẩn và bung đường chỉ, màu sắc đậm hơn ảnh chụp",0
Đặt hàng 1 chai tinh dầu tràm thì lại chuyển sang tinh dầu bưởi🙄,0
Hàng đặt ko đúng ý,0
Có lưu ý là đặt áo đen rồi mà nhận áo trắng,0
Sao em đặt 2 size S/M mà áo nó rộng bằng nhau vậy ạ 😌,0
Ko đep lam,0
3 áo rách 2 áo,0
Vãi hơi thô..,0
Đóg gói kg đạt.giầy bj dơ chùi kg ra,0
Chất cứng và thô hơn mình nghĩ,0
"Giao sai màu, sai size , áo bầu ngực quá bự, dây áo ko co giãn",0
Áo kem,0
K co giãn,0
Chỉ có túi nhỏ quá k dùng đc j 🤣,0
Áo mỏng so với hình,0
Áo dày và hơi cứng,0
Đã inbox shop giao màu xanh lại giao màu hồng,0
Vải tốt nhưng Form áo xấu,0
Công nhận là nó nhỏ....chắc chỉ M thôi,0
Không như quảng cáo,0
😃😃😃,0
Shop nói chỉ còn màu hồng mà giao hàng màu xanh,0
Cho không xong áo mặc cứng không thể tả nổi sự thất vọng,0
"Chất lượng sản phẩm tạm được Giặt phai màu, lem",0
Lần đầu mua hàng của shop thấy cũng uy tín mà nhận cái áo quá chán ko buồn mặc thử,0
Shoppee còn phải học Lazada dài dài,0
Váy quá rộng so với mình,0
Chất liệu hơi mỏng .màu nhạt hơn hình,0
Quần bị rách 😑😑😑,0
Quần rất rất chán form quá động,0
Nhìn hơi già,0
2 áo sơ mi cùng loại khác màu nhưng chất lượng khác xa nhau,0
áo hơi nhỏ,0
"Sp chất lượng rất kém, ko dám mặc sợ rách",0
Mặc vào đau phần nách,0
"Áo hơi ngắn , mình 1m60 mặc bị ngắn",0
Áo rất nhỏ hơi thất vọng vì mình đã nhắn báo số kg mà shop ko nhiệt tình tư vấn,0
Ko phát ra tiếng Chất lượng sản phẩm rất kém,0
Ko giống như hình,0
"Không đáng tin cậy,tư vấn size nhưng đến khi giao đưa áo bé size quá to.nhưng ko giải quyết đổi hay j cho khách nhắn tin ko trả lời",0
Quá tệ,0
Áo hơi ngắn,0
K hài lòng về màu sắc vì sp bị trùng lặp màu nhiều,0
đặt màu trắng mà giao màu đen,0
",MÀU ÁO BÊN NGOÀI TƯƠI HƠN TRONG HÌNH",0
Shop giao nhầm dép,0
Thất vọng về sản phẩm khi nhận được,0
Chất lượng sản phạm rất xau,0
Shop vui lòng cẩn thận giúp mình để tránh mất thời gian 2 bên ạ,0
Sản phẩm thực tế khác mô tả,0
"Sản phẩm ko như mong đợi,kém..",0
Rất không đáng tiền,0
Vải đẹp nhưng nhầm size shop ạ,0
Giá thành nên hạ thêm chút,0
"Được cái in đẹp, kg bong tróc",0
Bóng hơi bé,0
Nguyên một viết mực lớn .:3,0
Chất lượng sp kém,0
Giao hàng hơi chậm,0
Gửi cho mình 1 áo trắng bị đen bẩn phía sau,0
"Mới chùm áo mua 1-2 bữa đèn đã xước nhoe nhoét rồi, không biết làm bằng nhựa gì nữa",0
Chất lượng sản phẩm tạm được,0
"Chất lượng sản phẩm kém,bán nói co quần bầu mà khi giao hk co",0
Shop phục vụ rất kém,0
Vải xấu.mỏng và rất cứng,0
"Thời gian giao hàng nhanh, sản phẩm giống hình 90%, có phần vai hơi khác, phù hợp với giá 229k hơn là 450k",0
Áo hơi nhỏ nhỉ,0
Nhưng hàng lại chất nỉ bông viền nâu,0
Dây cáo quá ngắn không thể cài nút đc,0
K biết có phải hàng giả k nhưng độ thấm hút k bằng loại huggies mình đang dùng,0
Chán,0
Thà để tiền mua được cốc trà sữa cho bõ tức. - Đây là lời đánh giá CHÂN THÀNH và CHÍNH XÁC cho các bạn muốn mua sản phẩm này,0
"Sản phẩm lỗi nặng, shop k kiểm tra trước khi gửi hàng",0
Nhưng k giống màu,0
Shop giao cho em nhầm size..,0
Áo thì hôi muì keo kinh khủng😱,0
"Treo đầu dê bán thịt chó, mua sp giá 52k thì giao sp 25k, kêu hoàn trả lại bằng thẻ thì ko thấy,ko đáng tin",0
Sz L mà vẫn ngắn thế nhỉ 😂😂,0
Hàng không giống hình tay trong Hình ống to giao thì ống nhỏ,0
Thất thất vọng,0
"Âm thanh nghe kém, chỉ để nghe gọi đt, nghe nhạc k hay chút nào Thời gian giao hàng tạm được",0
"Rộng khiếp, chả mặc đc",0
Mà sang hôm sau nó hông nghe được vậy shop,0
"Áo ko co giãn ,mặc nóng quá",0
"Quần rộng quá, free size nhưng có quần quá to, quần quá bé shop ạ",0
Thất vọng,0
"Shop phục vụ rất kém,đóng hàng sai ,tự ý đổi màu sp,mình mua 1 quần 1 áo xanh rêu,1 áo hồng,shop tự ý gửi 2 cái áo màu vàng ,khi nt cho shop thì bị xóa đơn hàng",0
Shop phục vụ rất kém,0
Cổ áo bị lệch bên dài bên ngắn,0
"Chat trc với shop báo hỏi đơn kiểm tra hàng màu còn hay hết, dặn shop màu lun mà đến lúc giao vẫn sai. 3 mẫu sai màu hết 2 mẫu",0
"Hagg chất lượng kém,sp ko y hình",0
"Đã cố ý đặt thêm 2c quần để đc chuyển vào cùng tất bầu đã thiếu hôm trc, có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc r , và shop oke xong lại bảo kh trừ đc",0
Noi la mút mỏng .ai ngờ dày wa troi,0
"Đóng gói sơ xài, ko cẩn thận, thùng bị rách tùm lum, bị bể mất 2 bịch, pha hạt é hơi nhiều 😥😥",0
Chất vải không được đẹp..,0
Mỗi cái e mặc hơi rộng kích,0
Sản phẩm ko đẹp như hình,0
Đóng gói cẩn thận mà sao cũg vỡ vụn,0
Chúa gét màu hồng nên k ưng xí nao,0
Lỡ rồi để mặc ngủ tạm vậy :-/,0
Lần đầu mua đồ trên shoppe mà gặp trường hợp này!,0
xau te,0
"Găng tay rất mỏng, không có hộp",0
K chấp nhận đc Chất lượng sản phẩm rất kém,0
K đáng tien,0
Giày bị lem màu xanh hồng bẩn hết đế,0
"Mặc đi chơi không được, mặc ở nhà cũng không xong",0
"Đường may ko chắc chắn , Gấu của mình mua đc 1 tuần đã bị đứt chỉ rồi shop ạ",0
"Áo rách, dính mực, nt thì shop k tl",0
Áo thi bi loi,0
Giao kg đúng màu đã chọn,0
Mua 5 áo mà 4 chất khác nhau😅😅😅,0
"Vừa nhận đã bị gãy rui, shop nên kiểm tra sp kỹ rồi mới gửi cho khách hàng nhé",0
"Giày đi thì cũng nhẹ, hơi mỏng",0
"Áo logo in to k giống ảnh, logo xấu quá xấu quá thất vọng",0
"Quần quá to, 1quần nằm trên cùng bị rách cũng giao",0
Size S hơi nhỏ,0
"Mua 2 hộp phấn mắt, hộp 07 Kiss mặt phấn mới, hộp 05 Joy jam mặt phấn như đã qua sử dụng",0
Mình đặt màu đen lại giao màu trắng,0
Nói chung là tệ hại,0
Shop hãy xem xét lại ạ,0
"Mình đã hỏi rõ có con gấu đi kèm ko, shop trả lời là có v mà gửi hàng thì ko, da túi bt, ko giống hình",0
"Mình thường mang 34, đọc cmt, thấy nói size bé nên chọn lên 1 size, mua 36, vậy mà về cũng chật k chịu nổi",0
"Màu quá xấu, màu tươi quá nhìn ghê",0
Mình nt riêng cho shop mà xem k tl.,0
Áo hơi nhỏ,0
màu đỏ chói quá :(,0
"Thời gian giao hàng nhanh,Ym không thơm lắm,không có hạn sử dụng",0
Thất vọng với sản phẩm,0
"Vải móng và nóng, không giống miêu trả",0
"Chất len cứng, ren hơi mỏng",0
Đặt màu này giao màu khác,0
Mình lấy cái màu be mà ngoài này nhìn thành màu xám vậy,0
"Chán cách phục vụ của shop, nói chung mọi ng đừng nên mua hàng ở đấy, có thắc mắc nt hỏi, ko thèm trả lời ng mua",0
Tôi k hề nhận được sản phẩm này,0
Dúm vải,0
K đúng màu,0
"Thề, vải áo THÔ CỨNG như cái bao ko hiểu phải mặc kiểu gì",0
Chất lượng sản phẩm ko giog,0
ko giống như trong hình mua màu vàng thì gửi màu nâu vừa xấu lại còn bẩn xem hàng mà thất vọng quá 😡😡😡😡😡😡😡😨😨😨😨😨😨😨😨,0
"giày đẹp, đúng size, nhưng đeo hơi rộng",0
Vải hơi nóng,0
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,0
Thủ tục đổi trả phức tạp,0
Chốt đặt đơn xong gửi 2 cái đen liền,0
Áo đẹp nhưng lấy về bị chật,0
"Áo bé như áo trẻ con, bạn nào tầm 40kg mặc chắc vừa",0
Em bán hàng lên có tâm 1 chút quần không mặc vừa chị gọi ĐT thi em bảo gửi bưu điện cho em em sẽ lấy lại hàng,0
Thất vọng,0
"Chất lượng sản phẩm k tốt , đường chỉ may lộn xộn , có nhiều chỗ hỡ chưa dc may",0
Mua 2 lần đều rất tệ,0
Đắp cảm giác bị châm chích da khó chịu 😑😑😑😑,0
"sản phẩm mỏng, ko đẹp như mong đợi",0
Quần hơi ngắn,0
Đường may xấu,0
Form hơi rộng,0
Áo k ôm,0
Vải hơi mỏng,0
Mỗi cái hộp là nó quá mỏng manh và ọp ẹp nên sử dụng kém hiệu quả,0
Chất lượng quần thì mỏng nhanh dão,0
là con gái nhưng shop ko chọn hình đc. nên nhận đc toàn hình đen xì. ko có chút màu nào,0
"Shop phục vụ rất tốt, cơ mà nhận váy hơi thất vọng chút, quá to so với mình chất vải cũng tồi :(( Không đáng tiền",0
Sp dc nhưng giặt bị ra màu,0
Hơi nhỏ nha ad,0
Ao khoac thi ok.ao phong vai day nong,0
Hàng lỗi,0
"Hộp lomo rách, ảnh bị cắt và mục nát. :(((",0
Có cái sao no bị ẩm,0
Đóng xong thấy mỗi bịch vụn mất 3 lạng,0
Shop quyên kẹp của mình về ko làm nào mở được mà ăn,0
Mua 3 túi thơm mà chỉ đưa có một hương rose..,0
Quần vải thung dãn rất nhiều,0
"Đóng gói sản phẩm kém, mua 1 áo xanh+trắng thì giao áo xanh còn áo trắng ko có tiền thanh toán hàng = 2 áo mua. trong khi mua shop giao thiếu hàng",0
Tôi thề,0
Chất lượng phục vụ kém,0
K nhu mong đợi...k nghĩ form lớn như vậy.,0
Chất lượng kÉm,0
"Đóng gói hàng kém, hộp bị méo",0
Sản phẩm màu đậm xanh lét như màu mực vậy trông ghê,0
Shop giao nhầm màu 🙃,0
Giao hàng tiết kiệm giao trễ mà báo delay do không gọi được cho khách hàng mặc dù mình không nhận được cuộc gọi nhỡ nào luôn,0
Khóa rít kéo lên xuống hơi khó,0
De giam mo bung thi ko ăn thua,0
Vải Chán...,0
"Hàng nhận là nước xả dùng cho máy giặt, trên sp ko ghi, dùng đỡ vậy chứ nhà toàn giặt tay thôi",0
Chất lượng vải quá tệ,0
Rộng wa,0
Ko dc Rõ,0
Giao sai r nói khách hẹp hòi ảnh đánh 2 stt 56 thay vì xin lỗi và có trách nhiệm vs thông tin đăng bán,0
Giao hàng quá chậm,0
bọc thì mỏng quá mỏng,0
Áo này thích hợp cho người trên 60 kí mặc mới đẹp,0
Đồ dỏm nha mọi người,0
Size hơi rộng,0
Nói chung là k thích như nhìn hình,0
K gởi hàng,0
Miếng lót dưới dây giày bung chỉ rớt ra ngoài,0
Mua 3 cái về ko vừa cái nào mặc dù nhìn trong ảnh rất rộng,0
Nên đành chịu,0
"Mỗi ngày giao hàng càng kém chất lượng, không giống hàng mẫu",0
Giao Hàn không đúng mẫu không đúng màu kém chất lượng quá tệ,0
Hàng free size nên ai khung ng to mặc ko đẹp lắm,0
"Shop gói hàng xấu quá nên hỏng hết dáng túi, bị gập",0
Chất liệu vải kg ra gì áo chưa mặc đã quăn nhăn kg như ji quản cáo,0
Lần sau ai mua thì chừa shop này ra nhé,0
Nói chung chỉ thích hợp với ai có ngực khủng,0
Chật đùi,0
"Vải mỏng, cổ vest k đứng dáng. 200k haizzz",0
"Áo hơi chật màu giao không đẹp, không giống hình đăng đã chọn",0
Bán hàng nhái,0
Cổ áo cao lên đến miệng,0
Hàng sai mẫu làm ăn bố láo,0
Đã nhận đc hàng giao thiếu cái váy nt shop k trã lời hình thức giống lừa đảo quá,0
Bị 2 lỗi nhỏ,0
Bình có chữ PC làm bằng nhựa này k an toàn,0
Áo k phải xanh rêu xám thì đúng hơn,0
Chất lượng sản phẩm tạm được...so với giá tiền thì ok..còn so với hình mẫu k giống lắm,0
"Chất lượng sản phẩm tạm được, phù hợp với giá bán",0
Size số đanh linh tính,0
In bị xấu,0
Sản phẩm ko mặc được vải thô xấu,0
Tay áo hơi xấu,0
size M nhưng bị chật eo,0
Áo quá rộng,0
"Phần đế trắng dễ bám bẩn, chùi không dễ ra",0
Hàng sấu vãy quá mỏng,0
"Ngoài ra có 1 mẫu hết hàng thì shop ko báo mình, 1 mẫu khác hết màu shop cũng ko báo và tự đưa 1 màu khác vào",0
tôi rất thất vọng,0
Áo bị rách 1 đoạn,0
Bộ màu xanh sau sinh mông quần có vết bẩn đỏ,0
Không đáng tiền,0
Ko đáng tiền,0
Không giống như hình Áo này nổi long giống áo cũ,0
"Vải mỏng chứ k dày, mua màu hồng nhạt rất ngọt lun, đường may hơi sơ xài phải đem ra tiệm sửa lại, nhưng mặc vẫn đẹp --> nên sửa lại chỗ kaki dày nhé",0
"Keo viền da không chắc chắn, cạo là tróc ra",0
Dc nhưng cảm giác lọc ko sạch cho lắm,0
"Chất thì ok rồi, mỗi tội mua đúng size vẫn bị rộng...",0
Quần không giãn và vài nóng hơn áo,0
Bt k đejp,0
ĐỪNG BAO GIỜ MUA MÀU ĐEN :)))),0
K ưng í cho lắm,0
"Gói hàng nhét cả đống giấy bìa. 2 chai nivea for men sx năm 2017 (trên web chính hãng giờ ko còn thấy hàng này), có hộp riêng",0
"Có gọng mà, hay shop lấy nhầm",0
Rất không đáng tiền,0
Sp k như mình tưởng tượng,0
Cạn lời,0
Shop hứa lèo hết lần này đến lần khác,0
Làm ăn vớ vẩn,0
Chất lượng sản phẩm tạm ổn nhưng shop làm ăn chán quá,0
Thiếu áo mà chưa trả hàng ạ,0
Thời gian chuẩn bị hàng lâu nhưng chấp nhận được,0
45kg mặc quá rộng,0
Viết rất mờ,0
Tốt nhất lần sau khỏi mua,0
áo chưa mặc đã tưa chỉ rồi,0
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Giá cả chấp nhận được,0
Mình 70kg mà mặc rộng thùng thình tí lại tụt,0
Áo màu ko giống hình,0
Ao deu dep,0
"Hàng méo mó, đóng gói kém",0
"Áo đẹp, chất ok nhưng mình k đặt màu trắng, mh đặt đỏ",0
Nghe hợp lý ghê nhỉ,0
"Chất vải xấu, màu K giống hình 55kg mà K mặc vừa size L",0
Áo không đáng giá cho số tiền bỏ ra,0
Nach hơi rông,0
Sản phẩm k như hình vải xấu hơn trong hình,0
Thất vọng lắm áo chật,0
Chất áo rất xấu,0
Áo chật quá,0
"Áo bình thường, kg hút mô hôi, mặc nực muốn chết",0
Mình chưa thử dây đã đứt rồi :(,0
Chân đỡ không chắc chắn,0
Hơi mất thời gian của khách hàng,0
Chất lượng sản phẩm tạm được Vải xấu qúa k thấm mồ hôi,0
":( Mình có 45kg cao 1m62 vòng ngực 86 mà mặc ngực chật ních, vải hơi cứng",0
K hài lòng :(((,0
Áo thì rộng như váy,0
Phần áo cắt bị nham nhở 😔,0
"Tiep do phuc vu khong nhiet tinh, doi 30 phut moi co banh ma con den truoc cac khach kia nhung ho lai duoc phuc vu truoc",0
Áo hơi ngắn so với hình vải hơi xù nhưng màu đẹp nói chung là tạm đc,0
Giao không dúng màu khăn đã đặt,0
"Shop phục vụ rất tốt, cơ mà váy ngắn hơn chứ k dài qua đầu gối nhiều như trong hình",0
Mình đặt sai S nhưng lại ship sz M,0
Không được như trên ảnh,0
bạn cũng k thèm trả lời??,0
Đồ rách vá 1 chùm như này mà cũng đem giao,0
Áo k giống ảnh lắm thật sự là thất vọng,0
Vãi thật,0
Chất lượng áo thì đúng tiền nào của đó nhưng khách phản hồi thì ko rep còn giở quẻ cho lại 1 sao :)))) buòn cười bán hàng trẻ trâu vãi ra,0
